S.No.,DISTRICT,Office Type,Office Name,Email Address (only NIC/ Gov email id),(CUG Number)
935,KANPUR CITY PS,,JUHI,so-juhi.kn@up.gov.in,9454403729
936,KANPUR CITY PS,,KAKWAN,so-kakwan.kn@up.gov.in,9454403731
937,KANPUR CITY PS,,KALYANPUR,so-kalyanpur.kn@up.gov.in,9454403732
938,KANPUR CITY PS,,COLLECTORGANJ,so-collectorganj.kn@up.gov.in,9454403723
939,KANPUR CITY PS,,COLONOL GANJ,so-colonolganj.kn@up.gov.in,9454403733
940,KANPUR CITY PS,,CHAKERI,so-chakeri.kn@up.gov.in,9454403720
941,KANPUR CITY PS,,CHAUBEPUR,so-chaubepur.kn@up.gov.in,9454403722
942,KANPUR CITY PS,,FAZALGANJ,so-fazalganj.kn@up.gov.in,9454403724
943,KANPUR CITY PS,,FEELKHANA,so-feelkhana.kn@up.gov.in,9454403745
944,KANPUR CITY PS,,BIDHNOO,so-bidhnoo.kn@up.gov.in,9454403716
945,KANPUR CITY PS,,BILHAUR,so-bilhaur.kn@up.gov.in,9454403717
946,KANPUR CITY PS,,BITHOOR,so-bithoor.kn@up.gov.in,9454403718
947,KANPUR CITY PS,,BEKAN GANJ,so-bekanganj.kn@up.gov.in,9454403715
948,KANPUR CITY PS,,CHAMAN GANJ,so-chamanganj.kn@up.gov.in,9454403721
949,KANPUR CITY PS,,CANTT,so-cantt.kn@up.gov.in,9454403719
950,KANPUR DEHAT PS,,AMRAHAT (GOHANI),so-amrahat.kd@up.gov.in,9454403697
951,KANPUR DEHAT PS,,AKBARPUR,so-akbarpur.kd@up.gov.in,9454403691
952,KANPUR DEHAT PS,,BARAUR,so-baraur.kd@up.gov.lin,9454403692
953,KANPUR DEHAT PS,,BHOGNIPUR,so-bhognipur.kd@up.gov.in,9454403693
954,KANPUR DEHAT PS,,DERAPUR,so-derapur.kd@up.gov.in,9454403695
955,KANPUR DEHAT PS,,DEVRAHAT,so-devrahat.kd@up.gov.in,9454403694
956,KANPUR DEHAT PS,,RURA,so-roora.kd@up.gov.in,9454403702
957,KANPUR DEHAT PS,,SATTI,so-satti.kd@up.gov.in,9454403703
958,KANPUR DEHAT PS,,SIKANDARA,so-sikandra.kd@up.gov.in,9454403704
959,KANPUR DEHAT PS,,SHIVLI,so-shivali.kd@up.gov.in,9454403705
960,KANPUR DEHAT PS,,JHEEJHAK,so-jheejhak.kd@up.gov.in,8887862705
961,KANPUR DEHAT PS,,GAJNER,so-gajner.kd@up.gov.in,9454403696
962,KANPUR DEHAT PS,,MOOSA NAGAR,so-moosanagar.kd@up.gov.in,9454403699
963,KANPUR DEHAT PS,,MAHILA THANA,so-mahilathana.kd@up.gov.in,9454404870
964,KANPUR DEHAT PS,,MANGALPUR,so-mangalpur.kd@up.gov.in,9454403698
965,KANPUR DEHAT PS,,RASULABAD,so-rasoolabad.kd@up.gov.in,9454403701
966,KANPUR DEHAT PS,,RAJPUR,so-rajpur.kd@up.gov.in,9454403700
967,KASGANJ PS,,AMANPUR,so-amanpur.kg@up.gov.in,9454403235
968,KASGANJ PS,,DHOLNA,so-dholna.kg@up.gov.in,9454403238
969,KASGANJ PS,,GANJDUDWARA,so-ganjdundwara.kg@up.gov.in,9454403239
970,KASGANJ PS,,KASGANJ,so-kasganj.kg@up.gov.in,9454403244
971,KASGANJ PS,,PATIALI,so-patiali.kg@up.gov.in,9454403253
972,KASGANJ PS,,SAHAWAR,so-sahawar.kg@up.gov.in,9454403257
973,KASGANJ PS,,SIDHPURA,so-sidhpura.kg@up.gov.in,9454403260
974,KASGANJ PS,,SIKANDARPUR VAISH,so-sikandarpurv.kg@up.gov.in,9454403243
975,KASGANJ PS,,SORON,so-soron.kg@up.gov.in,9454403261
976,KASGANJ PS,,SUNNGARHI,so-sunngarhi.kg@up.gov.in,9454403245
977,KASGANJ PS,,MAHILA THANA,so-mahilathana.kg@up.gov.in,9454404785
978,KASGANJ GRP PS,,GRP KASGANJ,so-grpkasganj.kg@up.gov.in,9454404459
979,KAUSHAMBI PS,,SAINI,so-saini.ks@up.gov.in,9454403768
980,KAUSHAMBI PS,,SARAI AKIL,so-saqil.ks@up.gov.in,9454403769
981,KAUSHAMBI PS,,MAHILA THANA,so-mahilathana.ks@up.gov.in,9454404880
982,KAUSHAMBI PS,,MAHEWAGHAT,so-mahewaghat.ks@up.gov.in,9454403771
983,KAUSHAMBI PS,,KADADHAM,so-kdham.ks@up.gov.in,9454403770
984,KAUSHAMBI PS,,KOKHRAJ,so-kokhraj.ks@up.gov.in,9454403762
985,KAUSHAMBI PS,,MANJHANPUR,so-mjhnpur.ks@up.gov.in,9454403763
986,KAUSHAMBI PS,,MOHABBATPUR PAINSA,so-mpainsa@up.gov.in,9454403764
987,KAUSHAMBI PS,,PASCHHIM SHARIRA,so-psarira.ks@up.gov.in,9454403765
988,KAUSHAMBI PS,,PIPARI,so-pipari.ks@up.gov.in,9454403766
989,KAUSHAMBI PS,,PURAMUFTI,so-puramufti.ks@up.gov.in,9454403767
990,KAUSHAMBI PS,,CHARWA,so-charwa.ks@up.gov.in,9454403759
991,KAUSHAMBI PS,,KARARI,so-karari.ks@up.gov.in,9454403760
992,KAUSHAMBI PS,,KAUSHAMBI,so-ksmbi.ks@up.gov.in,9454403761
993,KHERI PS,,MAHILA THANA,so-mahilathana.lk@up.gov.in,9454404769
994,KHERI PS,,BHIRA,so-bhira.lk@up.gov.in,9454403775
995,KHERI PS,,CHANDAN CHAUKI,sho-chandanchauki.lk@up.gov.in,9454403776
996,KHERI PS,,DHAURAHRA,sho-dhaurahra.lk@up.gov.in,9454403777
997,KHERI PS,,GAURIPHANTA,sho-gaurifanta.lk@up.gov.in,9454403779
998,KHERI PS,,GOLA,sho-gola.lk@up.gov.in,9454403780
999,KHERI GRP PS,,GRP LAKHIMPUR KHIRI,Not Available,9454404429
1000,KHERI PS,,PHARDHAN,so-phardhan.lk@up.gov.in,9454403778
1001,KHERI PS,,PHOOLBEHAD,sho-phoolbehad.lk@up.gov.in,9454403793
1002,KHERI PS,,SAMPURNANAGAR,so-sampurnanagar.lk@up.gov.in,9454403794
1003,KHERI PS,,SINGAHI,so-singahi.lk@up.gov.in,9454403795
1004,KHERI PS,,TIKONIA,sho-tikuniya.lk@up.gov.in,9454403796
1005,KHERI PS,,MITAULI,so-mitauli.lk@up.gov.in,9454403787
1006,KHERI PS,,MOHAMMADI,sho-mohammdi.lk@up.gov.in,9454403788
1007,KHERI PS,,NEEMGAON,so-neemgaon.lk@up.gov.in,9454403789
1008,KHERI PS,,NIGHASAN,sho-nighasan.lk@up.gov.in,9454403790
1009,KHERI PS,,PALIA,sho-palia.lk@up.gov.in,9454403791
1010,KHERI PS,,PASGAWAN,sho-pasgawan.lk@up.gov.in,9454403792
1011,KHERI PS,,HAIDRABAD,so-haiderabad.lk@up.gov.in,9454403781
1012,KHERI PS,,ISANAGAR,so-ishanagar.lk@up.gov.in,9454403782
1013,KHERI PS,,KHERI,so-kheri.lk@up.gov.in,9454403783
1014,KHERI PS,,KOTWALI SADAR,sho-sadar.lk@up.gov.in,9454403784
1015,KHERI PS,,MAIGALGANJ,sho-maigalganj.lk@up.gov.in,9454403785
1016,KHERI PS,,MAILANI,so-mailani.lk@up.gov.in,9454403786
1017,KUSHI NAGAR PS,,SEVRAHI,sho-sevrahi.ku@up.gov.in,9454403817
1018,KUSHI NAGAR PS,,TARYA SUJAN,sho-taryasujan.ku@up.gov.in,9454403818
1019,KUSHI NAGAR PS,,TURKPATTI,sho-turkapatti.ku@up.gov.in,9454403819
1020,KUSHI NAGAR AHTU PS,,ANTI-HUMAN TRAFFICKING UNIT,sho-antihuman.ku@up.gov.in,7839862337
1021,KUSHI NAGAR PS,,KHADDA,sho-khadda.ku@up.gov.in,9454403811
1022,KUSHI NAGAR PS,,KOTWALI PADRAUNA,sho-padrauna.ku@up.gov.in,9454403814
1023,KUSHI NAGAR PS,,KUBER STHAN,sho-kubersthan.ku@up.gov.in,9454403812
1024,KUSHI NAGAR PS,,NEBUA NAURANGIA,sho-nebua.ku@up.gov.in,9454403813
1025,KUSHI NAGAR PS,,PATAHERWA,sho-patherwa.ku@up.gov.in,9454403815
1026,KUSHI NAGAR PS,,RAMKOLA,sho-ramkola.ku@up.gov.in,9454403816
1027,KUSHI NAGAR PS,,VISHUNPURA,sho-vishunpura.ku@up.gov.in,9454403805
1028,KUSHI NAGAR PS,,HANUMANGANJ,sho-hanumanganj.ku@up.gov.in,9454403806
1029,KUSHI NAGAR PS,,HATA,sho-hata.ku@up.gov.in,9454403807
1030,KUSHI NAGAR PS,,JATAHAN BAZAR,sho-jatahabazar.ku@up.gov.in,9454403808
1031,KUSHI NAGAR PS,,KAPTANGANJ,sho-kaptanganj.ku@up.gov.in,9454403809
1032,KUSHI NAGAR PS,,KASYA,sho-kasya.ku@up.gov.in,9454403810
1033,KUSHI NAGAR PS,,MAHILA THANA,sho-mahilathana.ku@up.gov.in,9454404889
1034,KUSHI NAGAR PS,,AHIRAULI BAZAR,sho-ahiraulibazar.ku@up.gov.in,9454403803
1035,KUSHI NAGAR PS,,BARWA PATTI,sho-barwapatti.ku@up.gov.in,9454403804
1036,LALITPUR PS,,MAHRAUNI,so-mahrauni.la@up.gov.in,9454403829
1037,LALITPUR PS,,NARAHAT,so-narahat.la@up.gov.in,9454403830
1038,LALITPUR PS,,PALI,so-pali.la@up.gov.in,9454403831
1039,LALITPUR PS,,POORAKALAN,so-poorakalan.la@up.gov.in,9454403832
1040,LALITPUR PS,,SAUJANA,so-saujana.la@up.gov.in,9454403833
1041,LALITPUR PS,,TALBEHAT,so-talbehat.la@up.gov.in,9454403834
1042,LALITPUR PS,,GIRAR,so-girar.la@up.gov.in,9454403823
1043,LALITPUR PS,,JAKHAURA,so-jakhaura.la@up.gov.in,9454403824
1044,LALITPUR PS,,JAKHLAUN,so-jakhlaun.la@up.gov.in,9454403825
1045,LALITPUR PS,,KOTWALI LALITPUR,so-kotwali.la@up.gov.in,9454403826
1046,LALITPUR PS,,MADANPUR,so-madanpur.la@up.gov.in,9454403827
1047,LALITPUR PS,,MADAWARA,so-madawara.la@up.gov.in,9454403828
1048,LALITPUR GRP PS,,GRP LALITPUR,so-grp.la@up.gov.in,9454404464
1049,LALITPUR PS,,MAHILA THANA,so-mahilathana.la@up.gov.in,9454404873
1050,LALITPUR PS,,BALABEHAT,so-balabehat.la@up.gov.in,9454403820
1051,LALITPUR PS,,BANPUR,so-banpur.la@up.gov.in,9454403821
1052,LALITPUR PS,,BAR,so-baar.la@up.gov.in,9454403822
1053,LUCKNOW PS,,ALAMBAGH,sho-alambagh.lu@up.gov.in,9454403838
1054,LUCKNOW PS,,AMINABAD,sho-aminabad.lu@up.gov.in,9454403840
1055,LUCKNOW PS,,ALIGANJ,sho-aliganj.lu@up.gov.in,9454403839
1056,LUCKNOW PS,,ASHIYANA,sho-ashiyana.lu@up.gov.in,9454403841
1057,LUCKNOW PS,,BANTHARA,sho-banthara.lu@up.gov.in,9454403843
1058,LUCKNOW PS,,BAZARKHALA,sho-bazarkhala.lu@up.gov.in,9454403844
1059,LUCKNOW PS,,Gomati Nagar Vistar,sho-gnagarvistar.lu@up.gov.in,9454457927
1060,LUCKNOW PS,,Sushant Golf City,sho-sgolfcity.lu@up.gov.in,9454458330
1061,LUCKNOW PS,,WAZIRGANJ,sho-wazirganj.lu@up.gov.in,9454403874
1062,LUCKNOW GRP PS,,GRP CHARBAGH LUCKNOW,sho-grpcharbagh.lu@up.gov.in,9454404405
1063,LUCKNOW PS,,CYBER CRIME POLICE STATION,sho-cybercrime.lu@up.gov.in,7839856831
1064,LUCKNOW PS,,S.I.T,sho-sit.lu@up.gov.in,9454402316
1065,LUCKNOW PS,,QAISER BAGH,sho-qaiserbagh.lu@up.gov.in,9454403857
1066,LUCKNOW PS,,SAADATGANJ,sho-saadatganj.lu@up.gov.in,9454403870
1067,LUCKNOW PS,,SAROJININAGAR,sho-sarojininagar.lu@up.gov.in,9454403869
1068,LUCKNOW PS,,TALKATORA,sho-talkatora.lu@up.gov.in,9454403871
1069,LUCKNOW PS,,THAKURGANJ,sho-thakurganj.lu@up.gov.in,9454403872
1070,LUCKNOW PS,,VIBHUTI KHAND,sho-vibhutikhand.lu@up.gov.in,9454403880
1071,LUCKNOW PS,,MAHILA THANA,sho-mahilathana.lu@up.gov.in,9454403860
1072,LUCKNOW PS,,MANAKNAGAR,sho-manaknagar.lu@up.gov.in,9454403863
1073,LUCKNOW PS,,VIKASNAGAR,sho-vikasnagar.lu@up.gov.in,9454403873
1074,LUCKNOW PS,,NAGRAM,sho-nagram.lu@up.gov.in,9454403866
1075,LUCKNOW PS,,NAKA HINDOLA,sho-nakahindola.lu@up.gov.in,9454403867
1076,LUCKNOW PS,,NIGOHA,sho-nigoha.lu@up.gov.in,9454403868
1077,LUCKNOW PS,,KRISHNANAGAR,sho-krishnanagar.lu@up.gov.in,9454403858
1078,LUCKNOW PS,,MAHANAGAR,sho-mahanagar.lu@up.gov.in,9454403859
1079,LUCKNOW PS,,MALIHABAD,sho-malihabad.lu@up.gov.in,9454403862
1080,LUCKNOW PS,,MALL,sho-mall.lu@up.gov.in,9454403861
1081,LUCKNOW PS,,MANDION,sho-mandion.lu@up.gov.in,9454403864
1082,LUCKNOW PS,,MOHANLALGANJ,sho-mohanlalganj.lu@up.gov.in,9454403865
1083,LUCKNOW PS,,GOSAINGANJ,sho-gosainganj.lu@up.gov.in,9454403850
1084,LUCKNOW PS,,HASANGANJ,sho-hasanganj.lu@up.gov.in,9454403852
1085,LUCKNOW PS,,HAZRATGANJ,sho-hazratganj.lu@up.gov.in,9454403853
1086,LUCKNOW PS,,HUSAINGANJ,sho-husainganj.lu@up.gov.in,9454403854
1087,LUCKNOW PS,,ITAUNJA,sho-itaunja.lu@up.gov.in,9454403855
1088,LUCKNOW PS,,KAKORI,sho-kakori.lu@up.gov.in,9454403856
1089,LUCKNOW PS,,JANKIPURAM,sho-jankipuram.lu@up.gov.in,9454403878
1090,LUCKNOW PS,,INDIRANAGAR,sho-indiranagar.lu@up.gov.in,9454403883
1091,LUCKNOW PS,,GAZIPUR,sho-gazipur.lu@up.gov.in,9454403848
1092,LUCKNOW PS,,GOMTINAGAR,sho-gomtinagar.lu@up.gov.in,9454403849
1093,LUCKNOW PS,,GUDAMBA,sho-gudamba.lu@up.gov.in,9454403851
1094,LUCKNOW PS,,P.G.I.,sho-pgi.lu@up.gov.in,9454403876
1095,LUCKNOW PS,,BAKSHI KA TALAB,sho-bakshikatalab.lu@up.gov.in,9454403842
1096,LUCKNOW PS,,PARA,sho-para.lu@up.gov.in,9454403875
1097,LUCKNOW PS,,CANTT,sho-cantt.lu@up.gov.in,9454403845
1098,LUCKNOW PS,,CHINHAT,sho-chinhat.lu@up.gov.in,9454403846
1099,LUCKNOW PS,,CHOWK,sho-chowk.lu@up.gov.in,9454403847
1100,LUCKNOW PS,,GAUTAMPALLI,sho-gautampalli.lu@up.gov.in,9454402406
1101,MAHOBA PS,,AJNAR,so-ajnar.mh@up.gov.in,9454403884
1102,MAHOBA PS,,KHANNA,so-khanna.mh@up.gov.in,9454403534
1103,MAHOBA PS,,CHARKHARI,so-charkhari.mh@up.gov.in,9454403885
1104,MAHOBA PS,,KABRAI,so-kabrai.mh@up.gov.in,9454403886
1105,MAHOBA PS,,KHARELA,so-kharela.mh@up.gov.in,9454403887
1106,MAHOBA PS,,KULPAHAR,so-kulpahar.mh@up.gov.in,9454403888
1107,MAHOBA PS,,KOTWALI NAGAR (MAHOBA),so-kotwalinagar.mh@up.gov.in,9454403889
1108,MAHOBA PS,,MAHOBKANTH,so-mahobkanth.mh@up.gov.in,9454403890
1109,MAHOBA PS,,PANWARI,so-panwari.mh@up.gov.in,9454403891
1110,MAHOBA PS,,SRINAGAR,so-srinagar.mh@up.gov.in,9454403892
1111,MAHOBA PS,,MAHILA THANA,so-mahila.mh@up.gov.in,9454404882
1112,MAHOBA GRP PS,,GRP MAHOBA,so-grp.mh@up.gov.in,9454404468
1113,MAHRAJGANJ GRP PS,,GRP ANAND NAGAR,so-grpanand.mg@up.gov.in,9454404437
1114,MAHRAJGANJ PS,,MAHILA THANA,so-psmahila.mg@up.gov.in,9454404890
1115,MAHRAJGANJ PS,,BARGADWA,so-bargadwa.mg@up.gov.in,9454403896
1116,MAHRAJGANJ PS,,BRIJMANGANJ,so-brijmanganj.mg@up.gov.in,9454403897
1117,MAHRAJGANJ PS,,CHOWK,so-chowk.mg@up.gov.in,9454403898
1118,MAHRAJGANJ PS,,GHUGHALI,so-ghughali.mg@up.gov.in,9454403899
1119,MAHRAJGANJ PS,,THUTHI BARI,so-thuthibari.mg@up.gov.in,9454403912
1120,MAHRAJGANJ AHTU PS,,ANTI-HUMAN TRAFFICKING UNIT,so-ahtu.mg@up.gov.in,9454409764
1121,MAHRAJGANJ PS,,PANIYARA,so-paniyara.mg@up.gov.in,9454403906
1122,MAHRAJGANJ PS,,PHARENDA,so-pharenda.mg@up.gov.in,9454403900
1123,MAHRAJGANJ PS,,PURANDERPUR,so-puranderpur.mg@up.gov.in,9454403908
1124,MAHRAJGANJ PS,,SHYAM DEURWA,so-shyamdeurwa.mg@up.gov.in,9454403909
1125,MAHRAJGANJ PS,,SOHAGI BARWA,so-sohagibarwa.mg@up.gov.in,9454403910
1126,MAHRAJGANJ PS,,SONAULI,so-sonauli.mg@up.gov.in,9454403911
1127,MAHRAJGANJ PS,,KOTHIBHAR,so-kothibhar.mg@up.gov.in,9454403902
1128,MAHRAJGANJ PS,,KOLAHI,so-kolahi.mg@up.gov.in,9454403901
1129,MAHRAJGANJ PS,,KOTWALI,so-kotwali.mg@up.gov.in,9454403903
1130,MAHRAJGANJ PS,,NAUTANWA,so-nautanwa.mg@up.gov.in,9454403904
1131,MAHRAJGANJ PS,,NICHLAUL,so-nichlaul.mg@up.gov.in,9454403905
1132,MAHRAJGANJ PS,,PARSAMALIK,so-parsamalik.mg@up.gov.in,9454403907
1133,MAINPURI GRP PS,,GRP MAINPURI,so-grp.mp@up.gov.in,9454404458
1134,MAINPURI PS,,AILAU,so-ailau.mp@up.gov.in,9454403919
1135,MAINPURI PS,,BARNAHAL,so-barnahal.mp@up.gov.in,9454403914
1136,MAINPURI PS,,BEWAR,so-bewar.mp@up.gov.in,9454403915
1137,MAINPURI PS,,BHONGAON,so-bhogaon.mp@up.gov.in,9454403916
1138,MAINPURI PS,,DANNAHAR,so-dannahar.mp@up.gov.in,9454403918
1139,MAINPURI PS,,MAHILA THANA,so-mahilathana.mp@up.gov.in,9454404767
1140,MAINPURI PS,,AUNCHHA,so-aunchha.mp@up.gov.in,9454403913
1141,MAINPURI PS,,BICHHWA,so-bichwa.mp@up.gov.in,9454403917
1142,MAINPURI PS,,GHIROR,so-ghiror.mp@up.gov.in,9454403920
1143,MAINPURI PS,,KARHAL,so-karhal.mp@up.gov.in,9454403921
1144,MAINPURI PS,,KISHNI,so-kishni.mp@up.gov.in,9454403922
1145,MAINPURI PS,,KOTWALI,so-kotwali.mp@up.gov.in,9454403923
1146,MAINPURI PS,,KURAOLI,so-kuraoli.mp@up.gov.in,9454403924
1147,MAINPURI PS,,KURRA,so-kurra.mp@up.gov.in,9454403925
1148,MATHURA PS,,BALDEO,so-baldeo.mt@up.gov.in,9454403936
1149,MATHURA PS,,BARSANA,so-barsana.mt@up.gov.in,9454403937
1150,MATHURA PS,,CHHATA,so-chhata.mt@up.gov.in,9454403938
1151,MATHURA PS,,FARAH,so-farah.mt@up.gov.in,9454403939
1152,MATHURA PS,,GOVARDHAN,so-goverdhan.mt@up.gov.in,9454403940
1153,MATHURA PS,,GOVIND NAGAR,so-govindnagar.mt@up.gov.in,9454403941
1154,MATHURA PS,,JAMUNAPAR,so-jamunapar.mt@up.gov.in,9454403954
1155,MATHURA PS,,MAHILA THANA,so-mahilathana.mt@up.gov.in,9454404759
1156,MATHURA PS,,MAHAVAN,so-mahavan.mt@up.gov.in,9454402572
1157,MATHURA GRP PS,,GRP MATHURA JUNCTION,Not Available,9454404419
1158,MATHURA PS,,REFINERY,so-refinery.mt@up.gov.in,9454403952
1159,MATHURA PS,,RAYA,so-raya.mt@up.gov.in,9454403948
1160,MATHURA PS,,SADAR BAZAR,so-sadarbazar.mt@up.gov.in,9454403949
1161,MATHURA PS,,SHERGARH,so-shergarh.mt@up.gov.in,9454403950
1162,MATHURA PS,,SURIR,so-surir.mt@up.gov.in,9454403951
1163,MATHURA PS,,VRINDAVAN,so-vrindavan.mt@up.gov.in,9454403953
1164,MATHURA PS,,HIGHWAY,so-highway.mt@up.gov.in,9454403946
1165,MATHURA PS,,KOSIKALAN,so-kosikalan.mt@up.gov.in,9454403942
1166,MATHURA PS,,KOTWALI,so-kotwali.mt@up.gov.in,9454403943
1167,MATHURA PS,,MANT,so-mant.mt@up.gov.in,9454403944
1168,MATHURA PS,,MAGORRA,so-magorra.mt@up.gov.in,9454403945
1169,MATHURA PS,,NAUJHIL,so-naujhil.mt@up.gov.in,9454403947
1170,MAU GRP PS,,GRP MAU,Not Available,9454404441
1171,MAU PS,,MAHILA THANA,sho-mahilathana.mb@up.gov.in,9454404887
1172,MAU PS,,CHIRAIYAKOT,sho-chiraiyakot.mb@up.gov.in,9454403959
1173,MAU PS,,DAKSHINTOLA,sho-dakshintola.mb@up.gov.in,9454403960
1174,MAU PS,,DOHARIGHAT,sho-doharighat.mb@up.gov.in,9454403961
1175,MAU PS,,GHOSI,sho-ghosi.mb@up.gov.in,9454403962
1176,MAU PS,,SARAIYLAKHANSI,sho-sariylakhansi.mb@up.gov.in,9454403969
1177,MAU AHTU PS,,ANTI-HUMAN TRAFFICKING UNIT,sho-ahtu.mb@up.gov.in,9454457726
1178,MAU PS,,RAMPUR,sho-rampur.mb@up.gov.in,7007305235
1179,MAU PS,,HALDHARPUR,sho-haldharpur.mb@up.gov.in,9454403963
1180,MAU PS,,KOPAGANJ,sho-kopaganj.mb@up.gov.in,9454403964
1181,MAU PS,,KOTWALI MAU,sho-kotwali.mb@up.gov.in,9454403965
1182,MAU PS,,MADHUBAN,sho-madhuban.mb@up.gov.in,9454403966
1183,MAU PS,,MUHAMMADABAD,sho-muhammadabad.mb@up.gov.in,9454403967
1184,MAU PS,,RANIPUR,sho-ranipur.mb@up.gov.in,9454403968
1185,MEERUT PS,,BRAHMPURI,so-brahmpuri.me@up.gov.in,9454403972
1186,MEERUT PS,,BAHSUMA,so-bahsuma.me@up.gov.in,9454403991
1187,MEERUT PS,,CIVIL LINES,so-civillines.me@up.gov.in,9454403973
1188,MEERUT PS,,DAURALA,so-daurala.me@up.gov.in,9454403975
1189,MEERUT PS,,DELHI GATE,so-dehligate.me@up.gov.in,9454403974
1190,MEERUT PS,,FALAVDA,so-falavda.me@up.gov.in,9454403976
1191,MEERUT PS,,GANGANAGAR,so-ganganagar.me@up.gov.in,7839855504
1192,MEERUT PS,,PALLAVPURAM,so-pallavpuram.me@up.gov.in,7839855565
1193,MEERUT AHTU PS,,ANTI-HUMAN TRAFFICKING UNIT,ahtunit-police.me@up.gov.in,9454409742
1194,MEERUT PS,,SAROORPUR,so-saroorpur.me@up.gov.in,9454403997
1195,MEERUT PS,,TRANSPORT NAGAR,so-tpnagar.me@up.gov.in,9454403998
1196,MEERUT PS,,BHAWANPUR,so-bhawanpur.me@up.gov.in,9454403971
1197,MEERUT PS,,KANKAR KHERA,so-kankarkhera.me@up.gov.in,9454403980
1198,MEERUT PS,,ROHTA,so-rohta.me@up.gov.in,9454458306
1199,MEERUT GRP PS,,GRP MEERUT CITY,so-grp.me@up.gov.in,9554404410
1200,MEERUT PS,,NAUCHANDI,so-nauchandi.me@up.gov.in,9454403990
1201,MEERUT PS,,PARIKSHITGARH,so-parikshitgarh.me@up.gov.in,9454403992
1202,MEERUT PS,,PARTAPUR,so-partapur.me@up.gov.in,9454403993
1203,MEERUT PS,,RAILWAY ROAD,so-railwayroad.me@up.gov.in,9454403994
1204,MEERUT PS,,SADAR BAZAR,so-sadarbazar.me@up.gov.in,9454403995
1205,MEERUT PS,,SARDHANA,so-sardhana.me@up.gov.in,9454403996
1206,MEERUT PS,,LISARIGATE,so-lisarigate.me@up.gov.in,9454403985
1207,MEERUT PS,,LAL KURTI,so-lalkurti.me@up.gov.in,9454403984
1208,MEERUT PS,,MEDICAL COLLEGE,so-medical.me@up.gov.in,9454403988
1209,MEERUT PS,,MUNDALI,so-mundali.me@up.gov.in,9454403989
1210,MEERUT PS,,MAHILA THANA,so-mahilathana.me@up.gov.in,9454403986
1211,MEERUT PS,,MAWANA,so-mawana.me@up.gov.in,9454403987
1212,MEERUT PS,,HASTINAPUR,so-hastinapur.me@up.gov.in,9454403977
1213,MEERUT PS,,INCHAULI,so-inchauli.me@up.gov.in,9454403978
1214,MEERUT PS,,JANI,so-jani.me@up.gov.in,9454403979
1215,MEERUT PS,,KHARKHAUDA,so-kharkhauda.me@up.gov.in,9454403981
1216,MEERUT PS,,KITHORE,so-kithore.me@up.gov.in,9454403982
1217,MEERUT PS,,KOTWALI,so-kotwali.me@up.gov.in,9454403983
1218,MIRZAPUR PS,,ADALHAT,so-adalhat.mi@up.gov.in,9454404002
1219,MIRZAPUR PS,,AHRAURA,so-ahraura.mi@up.gov.in,9454404003
1220,MIRZAPUR PS,,CHILH,so-chilh.mi@up.gov.in,9454404004
1221,MIRZAPUR PS,,KOTWALI CHUNAR,so-chunar.mi@up.gov.in,9454404005
1222,MIRZAPUR PS,,JIGANA,so-jigna.mi@up.gov.in,9454404006
1223,MIRZAPUR PS,,JAMALPUR,so-jamalpur.mi@up.gov.in,9454404008
1224,MIRZAPUR PS,,MADIHAN,so-madihan.mi@up.gov.in,9454404014
1225,MIRZAPUR PS,,PADARI,so-padri.mi@up.gov.in,9454404015
1226,MIRZAPUR PS,,VINDHYACHAL,so-vindhya.mi@up.gov.in,9454404016
1227,MIRZAPUR PS,,MAHILA THANA,so-mahila.mi@up.gov.in,9454404761
1228,MIRZAPUR GRP PS,,GRP MIRZAPUR,Not Available,9454404417
1229,MIRZAPUR PS,,HALIA,so-haliya.mi@up.gov.in,9454404007
1230,MIRZAPUR PS,,KACHHWA,so-kachwa.mi@up.gov.in,9454404009
1231,MIRZAPUR PS,,KOTWALI KATRA,so-katra.mi@up.gov.in,9454404010
1232,MIRZAPUR PS,,KOTWALI CITY,so-city.mi@up.gov.in,9454404011
1233,MIRZAPUR PS,,KOTWALI DEHAT,so-dehat.mi@up.gov.in,9454404012
1234,MIRZAPUR PS,,LALGANJ,so-lalganj.mi@up.gov.in,9454404013
1235,MORADABAD PS,,BHOJPUR,so-bhojpur.mo@up.gov.in,9454404033
1236,MORADABAD PS,,GALSHEED,so-galsheed.mo@up.gov.in,9454404039
1237,MORADABAD PS,,BHAGATPUR,so-bhagatpur.mo@up.gov.in,9454404032
1238,MORADABAD PS,,BILARI,so-bilari.mo@up.gov.in,9454404034
1239,MORADABAD PS,,CHHAJLET,so-chhajlet.mo@up.gov.in,9454404036
1240,MORADABAD PS,,CIVIL LINES,so-civillines.mo@up.gov.in,9454404037
1241,MORADABAD PS,,KUNDARKI,so-kundarki.mo@up.gov.in,9454404045
1242,MORADABAD PS,,MAHILA THANA,so-mahilathana.mo@up.gov.in,9454404048
1243,MORADABAD GRP PS,,GRP BADAUT,Not Available,9454404450
1244,MORADABAD GRP PS,,GRP MORADABAD,so-grpmoradabad.mo@up.gov.in,9454404408
1245,MORADABAD GRP PS,,GRP CHANDAUSI,Not Available,9454404454
1246,MORADABAD PS,,NAGPHANI,so-nagphani.mo@up.gov.in,9454404052
1247,MORADABAD PS,,MAINATHER,so-mainather.mo@up.gov.in,9454404049
